sample_id,modality,subject_id,session_id,split,source_file,window_index,window_start_ms,window_end_ms,duration_ms,label_class,label_id,label_scheme,valid,valid_ratio,mask,feature_path,feature_shape,feature_dtype,extractor_name,extractor_version,error
07_P27_20231226_14_58_05_27,video,P27,P27_20231226_1458_05,test,"[""Upper_body_video_07/07_P27_20231226_14_58_05_27.mp4""]",0,0,10000,10000,Reading,4,dcpt_video_6c_v1,true,1.000000,video_features_v1/07_P27_20231226_14_58_05_27.npz::valid_mask,video_features_v1/07_P27_20231226_14_58_05_27.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
07_P27_20231226_14_59_29_21,video,P27,P27_20231226_1459_29,test,"[""Upper_body_video_07/07_P27_20231226_14_59_29_21.mp4""]",0,0,10000,10000,Reading,4,dcpt_video_6c_v1,true,1.000000,video_features_v1/07_P27_20231226_14_59_29_21.npz::valid_mask,video_features_v1/07_P27_20231226_14_59_29_21.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
07_P28_20231226_16_09_44_17,video,P28,P28_20231226_1609_44,train,"[""Upper_body_video_07/07_P28_20231226_16_09_44_17.mp4""]",0,0,10000,10000,Reading,4,dcpt_video_6c_v1,true,1.000000,video_features_v1/07_P28_20231226_16_09_44_17.npz::valid_mask,video_features_v1/07_P28_20231226_16_09_44_17.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
07_P28_20231226_16_11_06_32,video,P28,P28_20231226_1611_06,train,"[""Upper_body_video_07/07_P28_20231226_16_11_06_32.mp4""]",0,0,10000,10000,Reading,4,dcpt_video_6c_v1,true,1.000000,video_features_v1/07_P28_20231226_16_11_06_32.npz::valid_mask,video_features_v1/07_P28_20231226_16_11_06_32.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
07_P28_20231226_16_12_04_30,video,P28,P28_20231226_1612_04,train,"[""Upper_body_video_07/07_P28_20231226_16_12_04_30.mp4""]",0,0,10000,10000,Reading,4,dcpt_video_6c_v1,true,1.000000,video_features_v1/07_P28_20231226_16_12_04_30.npz::valid_mask,video_features_v1/07_P28_20231226_16_12_04_30.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
07_P29_20231229_09_23_42_21,video,P29,P29_20231229_0923_42,val,"[""Upper_body_video_07/07_P29_20231229_09_23_42_21.mp4""]",0,0,10000,10000,Reading,4,dcpt_video_6c_v1,true,1.000000,video_features_v1/07_P29_20231229_09_23_42_21.npz::valid_mask,video_features_v1/07_P29_20231229_09_23_42_21.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
07_P29_20231229_09_24_48_16,video,P29,P29_20231229_0924_48,val,"[""Upper_body_video_07/07_P29_20231229_09_24_48_16.mp4""]",0,0,10000,10000,Reading,4,dcpt_video_6c_v1,true,1.000000,video_features_v1/07_P29_20231229_09_24_48_16.npz::valid_mask,video_features_v1/07_P29_20231229_09_24_48_16.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
07_P29_20231229_09_25_54_19,video,P29,P29_20231229_0925_54,val,"[""Upper_body_video_07/07_P29_20231229_09_25_54_19.mp4""]",0,0,10000,10000,Reading,4,dcpt_video_6c_v1,true,1.000000,video_features_v1/07_P29_20231229_09_25_54_19.npz::valid_mask,video_features_v1/07_P29_20231229_09_25_54_19.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
07_P30_20231229_14_53_12_31,video,P30,P30_20231229_1453_12,train,"[""Upper_body_video_07/07_P30_20231229_14_53_12_31.mp4""]",0,0,10000,10000,Reading,4,dcpt_video_6c_v1,true,1.000000,video_features_v1/07_P30_20231229_14_53_12_31.npz::valid_mask,video_features_v1/07_P30_20231229_14_53_12_31.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
07_P30_20231229_14_54_22_28,video,P30,P30_20231229_1454_22,train,"[""Upper_body_video_07/07_P30_20231229_14_54_22_28.mp4""]",0,0,10000,10000,Reading,4,dcpt_video_6c_v1,true,1.000000,video_features_v1/07_P30_20231229_14_54_22_28.npz::valid_mask,video_features_v1/07_P30_20231229_14_54_22_28.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
07_P30_20231229_14_55_21_28,video,P30,P30_20231229_1455_21,train,"[""Upper_body_video_07/07_P30_20231229_14_55_21_28.mp4""]",0,0,10000,10000,Reading,4,dcpt_video_6c_v1,true,1.000000,video_features_v1/07_P30_20231229_14_55_21_28.npz::valid_mask,video_features_v1/07_P30_20231229_14_55_21_28.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
07_P31_20231229_16_12_23_18,video,P31,P31_20231229_1612_23,train,"[""Upper_body_video_07/07_P31_20231229_16_12_23_18.mp4""]",0,0,10000,10000,Reading,4,dcpt_video_6c_v1,true,1.000000,video_features_v1/07_P31_20231229_16_12_23_18.npz::valid_mask,video_features_v1/07_P31_20231229_16_12_23_18.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
07_P31_20231229_16_14_04_44,video,P31,P31_20231229_1614_04,train,"[""Upper_body_video_07/07_P31_20231229_16_14_04_44.mp4""]",0,0,10000,10000,Reading,4,dcpt_video_6c_v1,true,1.000000,video_features_v1/07_P31_20231229_16_14_04_44.npz::valid_mask,video_features_v1/07_P31_20231229_16_14_04_44.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
07_P31_20231229_16_16_21_38,video,P31,P31_20231229_1616_21,train,"[""Upper_body_video_07/07_P31_20231229_16_16_21_38.mp4""]",0,0,10000,10000,Reading,4,dcpt_video_6c_v1,true,1.000000,video_features_v1/07_P31_20231229_16_16_21_38.npz::valid_mask,video_features_v1/07_P31_20231229_16_16_21_38.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
07_P32_20231229_19_19_23_26,video,P32,P32_20231229_1919_23,test,"[""Upper_body_video_07/07_P32_20231229_19_19_23_26.mp4""]",0,0,10000,10000,Reading,4,dcpt_video_6c_v1,true,1.000000,video_features_v1/07_P32_20231229_19_19_23_26.npz::valid_mask,video_features_v1/07_P32_20231229_19_19_23_26.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
07_P32_20231229_19_20_47_26,video,P32,P32_20231229_1920_47,test,"[""Upper_body_video_07/07_P32_20231229_19_20_47_26.mp4""]",0,0,10000,10000,Reading,4,dcpt_video_6c_v1,true,1.000000,video_features_v1/07_P32_20231229_19_20_47_26.npz::valid_mask,video_features_v1/07_P32_20231229_19_20_47_26.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
07_P32_20231229_19_21_46_29,video,P32,P32_20231229_1921_46,test,"[""Upper_body_video_07/07_P32_20231229_19_21_46_29.mp4""]",0,0,10000,10000,Reading,4,dcpt_video_6c_v1,true,1.000000,video_features_v1/07_P32_20231229_19_21_46_29.npz::valid_mask,video_features_v1/07_P32_20231229_19_21_46_29.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
07_P33_20240108_16_20_32_19,video,P33,P33_20240108_1620_32,test,"[""Upper_body_video_07/07_P33_20240108_16_20_32_19.mp4""]",0,0,10000,10000,Reading,4,dcpt_video_6c_v1,true,1.000000,video_features_v1/07_P33_20240108_16_20_32_19.npz::valid_mask,video_features_v1/07_P33_20240108_16_20_32_19.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
07_P33_20240108_16_21_49_15,video,P33,P33_20240108_1621_49,test,"[""Upper_body_video_07/07_P33_20240108_16_21_49_15.mp4""]",0,0,10000,10000,Reading,4,dcpt_video_6c_v1,true,1.000000,video_features_v1/07_P33_20240108_16_21_49_15.npz::valid_mask,video_features_v1/07_P33_20240108_16_21_49_15.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
07_P33_20240108_16_22_44_18,video,P33,P33_20240108_1622_44,test,"[""Upper_body_video_07/07_P33_20240108_16_22_44_18.mp4""]",0,0,10000,10000,Reading,4,dcpt_video_6c_v1,true,1.000000,video_features_v1/07_P33_20240108_16_22_44_18.npz::valid_mask,video_features_v1/07_P33_20240108_16_22_44_18.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
07_P34_20240108_14_59_57_13,video,P34,P34_20240108_1459_57,val,"[""Upper_body_video_07/07_P34_20240108_14_59_57_13.mp4""]",0,0,10000,10000,Reading,4,dcpt_video_6c_v1,true,1.000000,video_features_v1/07_P34_20240108_14_59_57_13.npz::valid_mask,video_features_v1/07_P34_20240108_14_59_57_13.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
07_P34_20240108_15_00_56_14,video,P34,P34_20240108_1500_56,val,"[""Upper_body_video_07/07_P34_20240108_15_00_56_14.mp4""]",0,0,10000,10000,Reading,4,dcpt_video_6c_v1,true,1.000000,video_features_v1/07_P34_20240108_15_00_56_14.npz::valid_mask,video_features_v1/07_P34_20240108_15_00_56_14.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
07_P34_20240108_15_02_27_15,video,P34,P34_20240108_1502_27,val,"[""Upper_body_video_07/07_P34_20240108_15_02_27_15.mp4""]",0,0,10000,10000,Reading,4,dcpt_video_6c_v1,false,0.900000,video_features_v1/07_P34_20240108_15_02_27_15.npz::valid_mask,video_features_v1/07_P34_20240108_15_02_27_15.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,coverage_below_0.95
07_P35_20240109_09_44_11_16,video,P35,P35_20240109_0944_11,train,"[""Upper_body_video_07/07_P35_20240109_09_44_11_16.mp4""]",0,0,10000,10000,Reading,4,dcpt_video_6c_v1,true,1.000000,video_features_v1/07_P35_20240109_09_44_11_16.npz::valid_mask,video_features_v1/07_P35_20240109_09_44_11_16.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
07_P35_20240109_09_45_45_14,video,P35,P35_20240109_0945_45,train,"[""Upper_body_video_07/07_P35_20240109_09_45_45_14.mp4""]",0,0,10000,10000,Reading,4,dcpt_video_6c_v1,true,1.000000,video_features_v1/07_P35_20240109_09_45_45_14.npz::valid_mask,video_features_v1/07_P35_20240109_09_45_45_14.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
07_P35_20240109_09_46_45_19,video,P35,P35_20240109_0946_45,train,"[""Upper_body_video_07/07_P35_20240109_09_46_45_19.mp4""]",0,0,10000,10000,Reading,4,dcpt_video_6c_v1,true,1.000000,video_features_v1/07_P35_20240109_09_46_45_19.npz::valid_mask,video_features_v1/07_P35_20240109_09_46_45_19.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
07_P36_20240109_17_11_49_25,video,P36,P36_20240109_1711_49,train,"[""Upper_body_video_07/07_P36_20240109_17_11_49_25.mp4""]",0,0,10000,10000,Reading,4,dcpt_video_6c_v1,true,1.000000,video_features_v1/07_P36_20240109_17_11_49_25.npz::valid_mask,video_features_v1/07_P36_20240109_17_11_49_25.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
07_P36_20240109_17_12_40_16,video,P36,P36_20240109_1712_40,train,"[""Upper_body_video_07/07_P36_20240109_17_12_40_16.mp4""]",0,0,10000,10000,Reading,4,dcpt_video_6c_v1,true,1.000000,video_features_v1/07_P36_20240109_17_12_40_16.npz::valid_mask,video_features_v1/07_P36_20240109_17_12_40_16.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
07_P36_20240109_17_13_48_17,video,P36,P36_20240109_1713_48,train,"[""Upper_body_video_07/07_P36_20240109_17_13_48_17.mp4""]",0,0,10000,10000,Reading,4,dcpt_video_6c_v1,true,1.000000,video_features_v1/07_P36_20240109_17_13_48_17.npz::valid_mask,video_features_v1/07_P36_20240109_17_13_48_17.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
07_P37_20240109_19_13_02_27,video,P37,P37_20240109_1913_02,train,"[""Upper_body_video_07/07_P37_20240109_19_13_02_27.mp4""]",0,0,10000,10000,Reading,4,dcpt_video_6c_v1,true,1.000000,video_features_v1/07_P37_20240109_19_13_02_27.npz::valid_mask,video_features_v1/07_P37_20240109_19_13_02_27.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
07_P37_20240109_19_14_20_22,video,P37,P37_20240109_1914_20,train,"[""Upper_body_video_07/07_P37_20240109_19_14_20_22.mp4""]",0,0,10000,10000,Reading,4,dcpt_video_6c_v1,true,1.000000,video_features_v1/07_P37_20240109_19_14_20_22.npz::valid_mask,video_features_v1/07_P37_20240109_19_14_20_22.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
07_P37_20240109_19_15_32_30,video,P37,P37_20240109_1915_32,train,"[""Upper_body_video_07/07_P37_20240109_19_15_32_30.mp4""]",0,0,10000,10000,Reading,4,dcpt_video_6c_v1,true,1.000000,video_features_v1/07_P37_20240109_19_15_32_30.npz::valid_mask,video_features_v1/07_P37_20240109_19_15_32_30.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
07_P38_20240110_14_46_01_21,video,P38,P38_20240110_1446_01,test,"[""Upper_body_video_07/07_P38_20240110_14_46_01_21.mp4""]",0,0,10000,10000,Reading,4,dcpt_video_6c_v1,true,1.000000,video_features_v1/07_P38_20240110_14_46_01_21.npz::valid_mask,video_features_v1/07_P38_20240110_14_46_01_21.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
07_P38_20240110_14_47_21_15,video,P38,P38_20240110_1447_21,test,"[""Upper_body_video_07/07_P38_20240110_14_47_21_15.mp4""]",0,0,10000,10000,Reading,4,dcpt_video_6c_v1,true,1.000000,video_features_v1/07_P38_20240110_14_47_21_15.npz::valid_mask,video_features_v1/07_P38_20240110_14_47_21_15.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
07_P38_20240110_14_48_44_24,video,P38,P38_20240110_1448_44,test,"[""Upper_body_video_07/07_P38_20240110_14_48_44_24.mp4""]",0,0,10000,10000,Reading,4,dcpt_video_6c_v1,true,1.000000,video_features_v1/07_P38_20240110_14_48_44_24.npz::valid_mask,video_features_v1/07_P38_20240110_14_48_44_24.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
07_P39_20240110_15_58_26_16,video,P39,P39_20240110_1558_26,train,"[""Upper_body_video_07/07_P39_20240110_15_58_26_16.mp4""]",0,0,10000,10000,Reading,4,dcpt_video_6c_v1,true,1.000000,video_features_v1/07_P39_20240110_15_58_26_16.npz::valid_mask,video_features_v1/07_P39_20240110_15_58_26_16.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
07_P39_20240110_15_59_39_29,video,P39,P39_20240110_1559_39,train,"[""Upper_body_video_07/07_P39_20240110_15_59_39_29.mp4""]",0,0,10000,10000,Reading,4,dcpt_video_6c_v1,true,1.000000,video_features_v1/07_P39_20240110_15_59_39_29.npz::valid_mask,video_features_v1/07_P39_20240110_15_59_39_29.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
07_P39_20240110_16_00_56_27,video,P39,P39_20240110_1600_56,train,"[""Upper_body_video_07/07_P39_20240110_16_00_56_27.mp4""]",0,0,10000,10000,Reading,4,dcpt_video_6c_v1,true,1.000000,video_features_v1/07_P39_20240110_16_00_56_27.npz::valid_mask,video_features_v1/07_P39_20240110_16_00_56_27.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
07_P40_20240110_17_22_58_28,video,P40,P40_20240110_1722_58,val,"[""Upper_body_video_07/07_P40_20240110_17_22_58_28.mp4""]",0,0,10000,10000,Reading,4,dcpt_video_6c_v1,true,1.000000,video_features_v1/07_P40_20240110_17_22_58_28.npz::valid_mask,video_features_v1/07_P40_20240110_17_22_58_28.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
07_P40_20240110_17_24_23_28,video,P40,P40_20240110_1724_23,val,"[""Upper_body_video_07/07_P40_20240110_17_24_23_28.mp4""]",0,0,10000,10000,Reading,4,dcpt_video_6c_v1,true,1.000000,video_features_v1/07_P40_20240110_17_24_23_28.npz::valid_mask,video_features_v1/07_P40_20240110_17_24_23_28.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
07_P40_20240110_17_25_43_29,video,P40,P40_20240110_1725_43,val,"[""Upper_body_video_07/07_P40_20240110_17_25_43_29.mp4""]",0,0,10000,10000,Reading,4,dcpt_video_6c_v1,true,1.000000,video_features_v1/07_P40_20240110_17_25_43_29.npz::valid_mask,video_features_v1/07_P40_20240110_17_25_43_29.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
08_P01_20231111_10_58_59_16,video,P01,P01_20231111_1058_59,val,"[""Upper_body_video_08/08_P01_20231111_10_58_59_16.mp4""]",0,0,10000,10000,Eating,5,dcpt_video_6c_v1,true,1.000000,video_features_v1/08_P01_20231111_10_58_59_16.npz::valid_mask,video_features_v1/08_P01_20231111_10_58_59_16.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
08_P01_20231111_11_01_09_27,video,P01,P01_20231111_1101_09,val,"[""Upper_body_video_08/08_P01_20231111_11_01_09_27.mp4""]",0,0,10000,10000,Eating,5,dcpt_video_6c_v1,true,1.000000,video_features_v1/08_P01_20231111_11_01_09_27.npz::valid_mask,video_features_v1/08_P01_20231111_11_01_09_27.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
08_P01_20231111_11_02_35_16,video,P01,P01_20231111_1102_35,val,"[""Upper_body_video_08/08_P01_20231111_11_02_35_16.mp4""]",0,0,10000,10000,Eating,5,dcpt_video_6c_v1,true,1.000000,video_features_v1/08_P01_20231111_11_02_35_16.npz::valid_mask,video_features_v1/08_P01_20231111_11_02_35_16.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
08_P01_20231111_11_03_32_15,video,P01,P01_20231111_1103_32,val,"[""Upper_body_video_08/08_P01_20231111_11_03_32_15.mp4""]",0,0,10000,10000,Eating,5,dcpt_video_6c_v1,true,1.000000,video_features_v1/08_P01_20231111_11_03_32_15.npz::valid_mask,video_features_v1/08_P01_20231111_11_03_32_15.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
08_P02_20231114_15_05_13_17,video,P02,P02_20231114_1505_13,train,"[""Upper_body_video_08/08_P02_20231114_15_05_13_17.mp4""]",0,0,10000,10000,Eating,5,dcpt_video_6c_v1,true,1.000000,video_features_v1/08_P02_20231114_15_05_13_17.npz::valid_mask,video_features_v1/08_P02_20231114_15_05_13_17.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
08_P02_20231114_15_06_51_19,video,P02,P02_20231114_1506_51,train,"[""Upper_body_video_08/08_P02_20231114_15_06_51_19.mp4""]",0,0,10000,10000,Eating,5,dcpt_video_6c_v1,true,1.000000,video_features_v1/08_P02_20231114_15_06_51_19.npz::valid_mask,video_features_v1/08_P02_20231114_15_06_51_19.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
08_P02_20231114_15_08_53_17,video,P02,P02_20231114_1508_53,train,"[""Upper_body_video_08/08_P02_20231114_15_08_53_17.mp4""]",0,0,10000,10000,Eating,5,dcpt_video_6c_v1,true,1.000000,video_features_v1/08_P02_20231114_15_08_53_17.npz::valid_mask,video_features_v1/08_P02_20231114_15_08_53_17.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
08_P03_20231114_16_48_44_14,video,P03,P03_20231114_1648_44,val,"[""Upper_body_video_08/08_P03_20231114_16_48_44_14.mp4""]",0,0,10000,10000,Eating,5,dcpt_video_6c_v1,true,1.000000,video_features_v1/08_P03_20231114_16_48_44_14.npz::valid_mask,video_features_v1/08_P03_20231114_16_48_44_14.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
08_P03_20231114_16_49_55_13,video,P03,P03_20231114_1649_55,val,"[""Upper_body_video_08/08_P03_20231114_16_49_55_13.mp4""]",0,0,10000,10000,Eating,5,dcpt_video_6c_v1,true,1.000000,video_features_v1/08_P03_20231114_16_49_55_13.npz::valid_mask,video_features_v1/08_P03_20231114_16_49_55_13.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
08_P04_20231115_19_58_35_47,video,P04,P04_20231115_1958_35,val,"[""Upper_body_video_08/08_P04_20231115_19_58_35_47.mp4""]",0,0,10000,10000,Eating,5,dcpt_video_6c_v1,true,1.000000,video_features_v1/08_P04_20231115_19_58_35_47.npz::valid_mask,video_features_v1/08_P04_20231115_19_58_35_47.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
08_P04_20231115_20_00_00_37,video,P04,P04_20231115_2000_00,val,"[""Upper_body_video_08/08_P04_20231115_20_00_00_37.mp4""]",0,0,10000,10000,Eating,5,dcpt_video_6c_v1,true,1.000000,video_features_v1/08_P04_20231115_20_00_00_37.npz::valid_mask,video_features_v1/08_P04_20231115_20_00_00_37.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
08_P05_20231116_11_31_13_21,video,P05,P05_20231116_1131_13,train,"[""Upper_body_video_08/08_P05_20231116_11_31_13_21.mp4""]",0,0,10000,10000,Eating,5,dcpt_video_6c_v1,true,1.000000,video_features_v1/08_P05_20231116_11_31_13_21.npz::valid_mask,video_features_v1/08_P05_20231116_11_31_13_21.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
08_P05_20231116_11_32_26_23,video,P05,P05_20231116_1132_26,train,"[""Upper_body_video_08/08_P05_20231116_11_32_26_23.mp4""]",0,0,10000,10000,Eating,5,dcpt_video_6c_v1,true,1.000000,video_features_v1/08_P05_20231116_11_32_26_23.npz::valid_mask,video_features_v1/08_P05_20231116_11_32_26_23.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
08_P05_20231116_11_34_44_24,video,P05,P05_20231116_1134_44,train,"[""Upper_body_video_08/08_P05_20231116_11_34_44_24.mp4""]",0,0,10000,10000,Eating,5,dcpt_video_6c_v1,true,1.000000,video_features_v1/08_P05_20231116_11_34_44_24.npz::valid_mask,video_features_v1/08_P05_20231116_11_34_44_24.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
08_P06_20231116_15_05_15_26,video,P06,P06_20231116_1505_15,train,"[""Upper_body_video_08/08_P06_20231116_15_05_15_26.mp4""]",0,0,10000,10000,Eating,5,dcpt_video_6c_v1,true,1.000000,video_features_v1/08_P06_20231116_15_05_15_26.npz::valid_mask,video_features_v1/08_P06_20231116_15_05_15_26.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
08_P06_20231116_15_06_34_23,video,P06,P06_20231116_1506_34,train,"[""Upper_body_video_08/08_P06_20231116_15_06_34_23.mp4""]",0,0,10000,10000,Eating,5,dcpt_video_6c_v1,true,1.000000,video_features_v1/08_P06_20231116_15_06_34_23.npz::valid_mask,video_features_v1/08_P06_20231116_15_06_34_23.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
08_P06_20231116_15_08_42_32,video,P06,P06_20231116_1508_42,train,"[""Upper_body_video_08/08_P06_20231116_15_08_42_32.mp4""]",0,0,10000,10000,Eating,5,dcpt_video_6c_v1,true,1.000000,video_features_v1/08_P06_20231116_15_08_42_32.npz::valid_mask,video_features_v1/08_P06_20231116_15_08_42_32.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
08_P07_20231116_17_14_13_41,video,P07,P07_20231116_1714_13,test,"[""Upper_body_video_08/08_P07_20231116_17_14_13_41.mp4""]",0,0,10000,10000,Eating,5,dcpt_video_6c_v1,true,1.000000,video_features_v1/08_P07_20231116_17_14_13_41.npz::valid_mask,video_features_v1/08_P07_20231116_17_14_13_41.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
08_P07_20231116_17_16_20_46,video,P07,P07_20231116_1716_20,test,"[""Upper_body_video_08/08_P07_20231116_17_16_20_46.mp4""]",0,0,10000,10000,Eating,5,dcpt_video_6c_v1,true,1.000000,video_features_v1/08_P07_20231116_17_16_20_46.npz::valid_mask,video_features_v1/08_P07_20231116_17_16_20_46.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
08_P07_20231116_17_17_37_39,video,P07,P07_20231116_1717_37,test,"[""Upper_body_video_08/08_P07_20231116_17_17_37_39.mp4""]",0,0,10000,10000,Eating,5,dcpt_video_6c_v1,true,1.000000,video_features_v1/08_P07_20231116_17_17_37_39.npz::valid_mask,video_features_v1/08_P07_20231116_17_17_37_39.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
08_P08_20231116_19_38_15_20,video,P08,P08_20231116_1938_15,test,"[""Upper_body_video_08/08_P08_20231116_19_38_15_20.mp4""]",0,0,10000,10000,Eating,5,dcpt_video_6c_v1,true,1.000000,video_features_v1/08_P08_20231116_19_38_15_20.npz::valid_mask,video_features_v1/08_P08_20231116_19_38_15_20.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
08_P08_20231116_19_42_02_30,video,P08,P08_20231116_1942_02,test,"[""Upper_body_video_08/08_P08_20231116_19_42_02_30.mp4""]",0,0,10000,10000,Eating,5,dcpt_video_6c_v1,true,1.000000,video_features_v1/08_P08_20231116_19_42_02_30.npz::valid_mask,video_features_v1/08_P08_20231116_19_42_02_30.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
08_P08_20231116_19_43_58_23,video,P08,P08_20231116_1943_58,test,"[""Upper_body_video_08/08_P08_20231116_19_43_58_23.mp4""]",0,0,10000,10000,Eating,5,dcpt_video_6c_v1,true,1.000000,video_features_v1/08_P08_20231116_19_43_58_23.npz::valid_mask,video_features_v1/08_P08_20231116_19_43_58_23.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
08_P09_20231117_10_29_59_14,video,P09,P09_20231117_1029_59,train,"[""Upper_body_video_08/08_P09_20231117_10_29_59_14.mp4""]",0,0,10000,10000,Eating,5,dcpt_video_6c_v1,true,1.000000,video_features_v1/08_P09_20231117_10_29_59_14.npz::valid_mask,video_features_v1/08_P09_20231117_10_29_59_14.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
08_P09_20231117_10_31_23_16,video,P09,P09_20231117_1031_23,train,"[""Upper_body_video_08/08_P09_20231117_10_31_23_16.mp4""]",0,0,10000,10000,Eating,5,dcpt_video_6c_v1,true,1.000000,video_features_v1/08_P09_20231117_10_31_23_16.npz::valid_mask,video_features_v1/08_P09_20231117_10_31_23_16.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
08_P09_20231117_10_32_32_12,video,P09,P09_20231117_1032_32,train,"[""Upper_body_video_08/08_P09_20231117_10_32_32_12.mp4""]",0,0,10000,10000,Eating,5,dcpt_video_6c_v1,true,1.000000,video_features_v1/08_P09_20231117_10_32_32_12.npz::valid_mask,video_features_v1/08_P09_20231117_10_32_32_12.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
